Id,Date,Total_METs,Avg_METs,Year,Month,Day,DayName
1624580081,2016-04-12,17234,11.97,2016,4,12,Tuesday
1624580081,2016-04-13,16990,11.8,2016,4,13,Wednesday
1624580081,2016-04-14,18918,13.14,2016,4,14,Thursday
1624580081,2016-04-15,16174,11.23,2016,4,15,Friday
1624580081,2016-04-28,16870,11.72,2016,4,28,Thursday
1624580081,2016-04-29,16900,11.74,2016,4,29,Friday
1624580081,2016-04-30,19922,13.83,2016,4,30,Saturday
1624580081,2016-05-01,32380,22.49,2016,5,1,Sunday
1624580081,2016-05-02,18016,12.51,2016,5,2,Monday
1624580081,2016-05-03,16056,11.15,2016,5,3,Tuesday
1624580081,2016-05-04,16472,11.44,2016,5,4,Wednesday
1624580081,2016-05-05,16496,11.46,2016,5,5,Thursday
1624580081,2016-05-06,16140,11.21,2016,5,6,Friday
1624580081,2016-05-07,17738,12.32,2016,5,7,Saturday
1624580081,2016-05-08,17176,11.93,2016,5,8,Sunday
1624580081,2016-05-09,15988,11.1,2016,5,9,Monday
1624580081,2016-05-10,16766,11.64,2016,5,10,Tuesday
1624580081,2016-05-11,16354,11.36,2016,5,11,Wednesday
1624580081,2016-05-12,11528,12.01,2016,5,12,Thursday
8253242879,2016-04-12,20620,14.32,2016,4,12,Tuesday
8253242879,2016-04-13,19519,13.55,2016,4,13,Wednesday
8253242879,2016-04-14,17204,11.95,2016,4,14,Thursday
8253242879,2016-04-15,16462,11.43,2016,4,15,Friday
8253242879,2016-04-16,18973,13.18,2016,4,16,Saturday
8253242879,2016-04-17,21304,14.79,2016,4,17,Sunday
8253242879,2016-04-18,18449,12.81,2016,4,18,Monday
8253242879,2016-04-19,17788,12.35,2016,4,19,Tuesday
8253242879,2016-04-20,19482,13.53,2016,4,20,Wednesday
8253242879,2016-04-21,22374,15.54,2016,4,21,Thursday
8253242879,2016-04-22,16654,11.57,2016,4,22,Friday
8253242879,2016-04-23,21511,14.94,2016,4,23,Saturday
8253242879,2016-04-24,19934,13.84,2016,4,24,Sunday
8253242879,2016-04-25,19256,13.37,2016,4,25,Monday
8253242879,2016-04-26,18291,12.7,2016,4,26,Tuesday
8253242879,2016-04-27,20257,14.07,2016,4,27,Wednesday
8253242879,2016-04-28,15940,11.07,2016,4,28,Thursday
8253242879,2016-04-29,18025,13.06,2016,4,29,Friday
